file,train_file,species,label_id,clip_idx,has_sound
clip_00016.wav,train17.aiff,Narwhal,18,16,1
clip_00098.wav,train99.aiff,Narwhal,18,98,0
clip_00145.wav,train146.aiff,Narwhal,18,145,1
clip_00163.wav,train164.aiff,Narwhal,18,163,1
clip_00170.wav,train171.aiff,Narwhal,18,170,1
clip_00224.wav,train225.aiff,Narwhal,18,224,1
clip_00226.wav,train227.aiff,Narwhal,18,226,1
clip_00266.wav,train267.aiff,Narwhal,18,266,1
clip_00350.wav,train351.aiff,Narwhal,18,350,0
clip_00353.wav,train354.aiff,Narwhal,18,353,0
clip_00400.wav,train401.aiff,Narwhal,18,400,1
clip_00524.wav,train525.aiff,Narwhal,18,524,1
clip_00583.wav,train584.aiff,Narwhal,18,583,1
clip_00612.wav,train613.aiff,Narwhal,18,612,1
clip_00623.wav,train624.aiff,Narwhal,18,623,1
clip_00627.wav,train628.aiff,Narwhal,18,627,1
clip_00675.wav,train676.aiff,Narwhal,18,675,1
clip_00745.wav,train746.aiff,Narwhal,18,745,1
clip_00802.wav,train803.aiff,Narwhal,18,802,1
clip_00816.wav,train817.aiff,Narwhal,18,816,1
clip_00826.wav,train827.aiff,Narwhal,18,826,1
clip_00845.wav,train846.aiff,Narwhal,18,845,1
clip_00860.wav,train861.aiff,Narwhal,18,860,1
clip_00908.wav,train909.aiff,Narwhal,18,908,0
clip_00910.wav,train911.aiff,Narwhal,18,910,0
clip_00954.wav,train955.aiff,Narwhal,18,954,0
clip_00976.wav,train977.aiff,Narwhal,18,976,0
clip_00993.wav,train994.aiff,Narwhal,18,993,1
clip_01014.wav,train1015.aiff,Narwhal,18,1014,1
clip_01145.wav,train1146.aiff,Narwhal,18,1145,0
clip_01157.wav,train1158.aiff,Narwhal,18,1157,0
clip_01227.wav,train1228.aiff,Narwhal,18,1227,1
clip_01234.wav,train1235.aiff,Narwhal,18,1234,1
clip_01246.wav,train1247.aiff,Narwhal,18,1246,1
clip_01247.wav,train1248.aiff,Narwhal,18,1247,0
clip_01257.wav,train1258.aiff,Narwhal,18,1257,1
clip_01262.wav,train1263.aiff,Narwhal,18,1262,1
clip_01281.wav,train1282.aiff,Narwhal,18,1281,1
clip_01286.wav,train1287.aiff,Narwhal,18,1286,1
