file,train_file,species,label_id,clip_idx,has_sound
clip_00005.wav,train6.aiff,Frasers_Dolphin,9,5,1
clip_00014.wav,train15.aiff,Frasers_Dolphin,9,14,0
clip_00055.wav,train56.aiff,Frasers_Dolphin,9,55,0
clip_00068.wav,train69.aiff,Frasers_Dolphin,9,68,0
clip_00096.wav,train97.aiff,Frasers_Dolphin,9,96,0
clip_00116.wav,train117.aiff,Frasers_Dolphin,9,116,0
clip_00141.wav,train142.aiff,Frasers_Dolphin,9,141,0
clip_00158.wav,train159.aiff,Frasers_Dolphin,9,158,0
clip_00178.wav,train179.aiff,Frasers_Dolphin,9,178,0
clip_00183.wav,train184.aiff,Frasers_Dolphin,9,183,0
clip_00220.wav,train221.aiff,Frasers_Dolphin,9,220,0
clip_00235.wav,train236.aiff,Frasers_Dolphin,9,235,0
clip_00260.wav,train261.aiff,Frasers_Dolphin,9,260,0
clip_00263.wav,train264.aiff,Frasers_Dolphin,9,263,0
clip_00264.wav,train265.aiff,Frasers_Dolphin,9,264,0
clip_00269.wav,train270.aiff,Frasers_Dolphin,9,269,0
clip_00290.wav,train291.aiff,Frasers_Dolphin,9,290,0
clip_00299.wav,train300.aiff,Frasers_Dolphin,9,299,0
clip_00314.wav,train315.aiff,Frasers_Dolphin,9,314,0
clip_00335.wav,train336.aiff,Frasers_Dolphin,9,335,0
clip_00389.wav,train390.aiff,Frasers_Dolphin,9,389,0
clip_00390.wav,train391.aiff,Frasers_Dolphin,9,390,0
clip_00409.wav,train410.aiff,Frasers_Dolphin,9,409,0
clip_00424.wav,train425.aiff,Frasers_Dolphin,9,424,0
clip_00481.wav,train482.aiff,Frasers_Dolphin,9,481,0
clip_00499.wav,train500.aiff,Frasers_Dolphin,9,499,0
clip_00507.wav,train508.aiff,Frasers_Dolphin,9,507,1
clip_00574.wav,train575.aiff,Frasers_Dolphin,9,574,0
clip_00581.wav,train582.aiff,Frasers_Dolphin,9,581,0
clip_00596.wav,train597.aiff,Frasers_Dolphin,9,596,0
clip_00614.wav,train615.aiff,Frasers_Dolphin,9,614,0
clip_00615.wav,train616.aiff,Frasers_Dolphin,9,615,0
clip_00629.wav,train630.aiff,Frasers_Dolphin,9,629,0
clip_00666.wav,train667.aiff,Frasers_Dolphin,9,666,0
clip_00672.wav,train673.aiff,Frasers_Dolphin,9,672,1
clip_00674.wav,train675.aiff,Frasers_Dolphin,9,674,0
clip_00693.wav,train694.aiff,Frasers_Dolphin,9,693,0
clip_00696.wav,train697.aiff,Frasers_Dolphin,9,696,0
clip_00697.wav,train698.aiff,Frasers_Dolphin,9,697,0
clip_00747.wav,train748.aiff,Frasers_Dolphin,9,747,0
clip_00779.wav,train780.aiff,Frasers_Dolphin,9,779,0
clip_00805.wav,train806.aiff,Frasers_Dolphin,9,805,0
clip_00812.wav,train813.aiff,Frasers_Dolphin,9,812,0
clip_00840.wav,train841.aiff,Frasers_Dolphin,9,840,0
clip_00842.wav,train843.aiff,Frasers_Dolphin,9,842,0
clip_00855.wav,train856.aiff,Frasers_Dolphin,9,855,0
clip_00868.wav,train869.aiff,Frasers_Dolphin,9,868,0
clip_00878.wav,train879.aiff,Frasers_Dolphin,9,878,0
clip_00882.wav,train883.aiff,Frasers_Dolphin,9,882,0
clip_00909.wav,train910.aiff,Frasers_Dolphin,9,909,0
clip_00921.wav,train922.aiff,Frasers_Dolphin,9,921,0
clip_00925.wav,train926.aiff,Frasers_Dolphin,9,925,0
clip_00929.wav,train930.aiff,Frasers_Dolphin,9,929,0
clip_00956.wav,train957.aiff,Frasers_Dolphin,9,956,0
clip_00959.wav,train960.aiff,Frasers_Dolphin,9,959,1
clip_00970.wav,train971.aiff,Frasers_Dolphin,9,970,0
clip_00983.wav,train984.aiff,Frasers_Dolphin,9,983,0
clip_01004.wav,train1005.aiff,Frasers_Dolphin,9,1004,0
clip_01051.wav,train1052.aiff,Frasers_Dolphin,9,1051,0
clip_01060.wav,train1061.aiff,Frasers_Dolphin,9,1060,0
clip_01076.wav,train1077.aiff,Frasers_Dolphin,9,1076,1
clip_01168.wav,train1169.aiff,Frasers_Dolphin,9,1168,0
clip_01180.wav,train1181.aiff,Frasers_Dolphin,9,1180,0
clip_01185.wav,train1186.aiff,Frasers_Dolphin,9,1185,0
clip_01191.wav,train1192.aiff,Frasers_Dolphin,9,1191,0
clip_01232.wav,train1233.aiff,Frasers_Dolphin,9,1232,0
clip_01304.wav,train1305.aiff,Frasers_Dolphin,9,1304,0
clip_01339.wav,train1340.aiff,Frasers_Dolphin,9,1339,0
clip_01356.wav,train1357.aiff,Frasers_Dolphin,9,1356,1
