file,train_file,species,label_id,clip_idx,has_sound
clip_00032.wav,train33.aiff,"Fin,_Finback_Whale",8,32,0
clip_00045.wav,train46.aiff,"Fin,_Finback_Whale",8,45,0
clip_00064.wav,train65.aiff,"Fin,_Finback_Whale",8,64,0
clip_00065.wav,train66.aiff,"Fin,_Finback_Whale",8,65,0
clip_00075.wav,train76.aiff,"Fin,_Finback_Whale",8,75,0
clip_00076.wav,train77.aiff,"Fin,_Finback_Whale",8,76,1
clip_00102.wav,train103.aiff,"Fin,_Finback_Whale",8,102,0
clip_00111.wav,train112.aiff,"Fin,_Finback_Whale",8,111,0
clip_00171.wav,train172.aiff,"Fin,_Finback_Whale",8,171,0
clip_00177.wav,train178.aiff,"Fin,_Finback_Whale",8,177,0
clip_00227.wav,train228.aiff,"Fin,_Finback_Whale",8,227,1
clip_00304.wav,train305.aiff,"Fin,_Finback_Whale",8,304,0
clip_00377.wav,train378.aiff,"Fin,_Finback_Whale",8,377,1
clip_00399.wav,train400.aiff,"Fin,_Finback_Whale",8,399,0
clip_00426.wav,train427.aiff,"Fin,_Finback_Whale",8,426,0
clip_00476.wav,train477.aiff,"Fin,_Finback_Whale",8,476,0
clip_00491.wav,train492.aiff,"Fin,_Finback_Whale",8,491,0
clip_00514.wav,train515.aiff,"Fin,_Finback_Whale",8,514,0
clip_00545.wav,train546.aiff,"Fin,_Finback_Whale",8,545,0
clip_00577.wav,train578.aiff,"Fin,_Finback_Whale",8,577,0
clip_00660.wav,train661.aiff,"Fin,_Finback_Whale",8,660,0
clip_00670.wav,train671.aiff,"Fin,_Finback_Whale",8,670,0
clip_00684.wav,train685.aiff,"Fin,_Finback_Whale",8,684,1
clip_00722.wav,train723.aiff,"Fin,_Finback_Whale",8,722,0
clip_00734.wav,train735.aiff,"Fin,_Finback_Whale",8,734,0
clip_00752.wav,train753.aiff,"Fin,_Finback_Whale",8,752,0
clip_00900.wav,train901.aiff,"Fin,_Finback_Whale",8,900,0
clip_00916.wav,train917.aiff,"Fin,_Finback_Whale",8,916,0
clip_00928.wav,train929.aiff,"Fin,_Finback_Whale",8,928,0
clip_00978.wav,train979.aiff,"Fin,_Finback_Whale",8,978,0
clip_00989.wav,train990.aiff,"Fin,_Finback_Whale",8,989,0
clip_00996.wav,train997.aiff,"Fin,_Finback_Whale",8,996,1
clip_01008.wav,train1009.aiff,"Fin,_Finback_Whale",8,1008,0
clip_01098.wav,train1099.aiff,"Fin,_Finback_Whale",8,1098,0
clip_01136.wav,train1137.aiff,"Fin,_Finback_Whale",8,1136,0
clip_01137.wav,train1138.aiff,"Fin,_Finback_Whale",8,1137,0
clip_01161.wav,train1162.aiff,"Fin,_Finback_Whale",8,1161,1
clip_01241.wav,train1242.aiff,"Fin,_Finback_Whale",8,1241,0
clip_01295.wav,train1296.aiff,"Fin,_Finback_Whale",8,1295,0
clip_01355.wav,train1356.aiff,"Fin,_Finback_Whale",8,1355,0
