file,train_file,species,label_id,clip_idx,has_sound
clip_00136.wav,train137.aiff,Clymene_Dolphin,5,136,0
clip_00214.wav,train215.aiff,Clymene_Dolphin,5,214,0
clip_00236.wav,train237.aiff,Clymene_Dolphin,5,236,1
clip_00246.wav,train247.aiff,Clymene_Dolphin,5,246,1
clip_00287.wav,train288.aiff,Clymene_Dolphin,5,287,1
clip_00309.wav,train310.aiff,Clymene_Dolphin,5,309,0
clip_00318.wav,train319.aiff,Clymene_Dolphin,5,318,1
clip_00363.wav,train364.aiff,Clymene_Dolphin,5,363,1
clip_00367.wav,train368.aiff,Clymene_Dolphin,5,367,1
clip_00388.wav,train389.aiff,Clymene_Dolphin,5,388,1
clip_00414.wav,train415.aiff,Clymene_Dolphin,5,414,1
clip_00437.wav,train438.aiff,Clymene_Dolphin,5,437,1
clip_00442.wav,train443.aiff,Clymene_Dolphin,5,442,0
clip_00443.wav,train444.aiff,Clymene_Dolphin,5,443,0
clip_00446.wav,train447.aiff,Clymene_Dolphin,5,446,0
clip_00456.wav,train457.aiff,Clymene_Dolphin,5,456,0
clip_00486.wav,train487.aiff,Clymene_Dolphin,5,486,1
clip_00511.wav,train512.aiff,Clymene_Dolphin,5,511,1
clip_00521.wav,train522.aiff,Clymene_Dolphin,5,521,1
clip_00537.wav,train538.aiff,Clymene_Dolphin,5,537,1
clip_00550.wav,train551.aiff,Clymene_Dolphin,5,550,1
clip_00566.wav,train567.aiff,Clymene_Dolphin,5,566,1
clip_00662.wav,train663.aiff,Clymene_Dolphin,5,662,1
clip_00719.wav,train720.aiff,Clymene_Dolphin,5,719,1
clip_00775.wav,train776.aiff,Clymene_Dolphin,5,775,1
clip_00781.wav,train782.aiff,Clymene_Dolphin,5,781,1
clip_00830.wav,train831.aiff,Clymene_Dolphin,5,830,1
clip_00911.wav,train912.aiff,Clymene_Dolphin,5,911,0
clip_00914.wav,train915.aiff,Clymene_Dolphin,5,914,0
clip_00919.wav,train920.aiff,Clymene_Dolphin,5,919,0
clip_00934.wav,train935.aiff,Clymene_Dolphin,5,934,0
clip_00935.wav,train936.aiff,Clymene_Dolphin,5,935,0
clip_00964.wav,train965.aiff,Clymene_Dolphin,5,964,0
clip_00979.wav,train980.aiff,Clymene_Dolphin,5,979,1
clip_01023.wav,train1024.aiff,Clymene_Dolphin,5,1023,0
clip_01044.wav,train1045.aiff,Clymene_Dolphin,5,1044,1
clip_01064.wav,train1065.aiff,Clymene_Dolphin,5,1064,0
clip_01070.wav,train1071.aiff,Clymene_Dolphin,5,1070,1
clip_01110.wav,train1111.aiff,Clymene_Dolphin,5,1110,1
clip_01159.wav,train1160.aiff,Clymene_Dolphin,5,1159,1
clip_01233.wav,train1234.aiff,Clymene_Dolphin,5,1233,1
clip_01251.wav,train1252.aiff,Clymene_Dolphin,5,1251,0
clip_01254.wav,train1255.aiff,Clymene_Dolphin,5,1254,1
clip_01265.wav,train1266.aiff,Clymene_Dolphin,5,1265,1
clip_01307.wav,train1308.aiff,Clymene_Dolphin,5,1307,1
clip_01310.wav,train1311.aiff,Clymene_Dolphin,5,1310,1
clip_01319.wav,train1320.aiff,Clymene_Dolphin,5,1319,1
clip_01324.wav,train1325.aiff,Clymene_Dolphin,5,1324,1
clip_01325.wav,train1326.aiff,Clymene_Dolphin,5,1325,1
clip_01326.wav,train1327.aiff,Clymene_Dolphin,5,1326,1
,,,,,  
