file,train_file,species,label_id,clip_idx,has_sound
clip_00032.wav,train33.aiff,Finback_Whale,8,32,1
clip_00045.wav,train46.aiff,Finback_Whale,8,45,1
clip_00064.wav,train65.aiff,Finback_Whale,8,64,1
clip_00065.wav,train66.aiff,Finback_Whale,8,65,1
clip_00075.wav,train76.aiff,Finback_Whale,8,75,1
clip_00076.wav,train77.aiff,Finback_Whale,8,76,1
clip_00102.wav,train103.aiff,Finback_Whale,8,102,1
clip_00111.wav,train112.aiff,Finback_Whale,8,111,1
clip_00171.wav,train172.aiff,Finback_Whale,8,171,1
clip_00177.wav,train178.aiff,Finback_Whale,8,177,1
clip_00227.wav,train228.aiff,Finback_Whale,8,227,1
clip_00304.wav,train305.aiff,Finback_Whale,8,304,1
clip_00377.wav,train378.aiff,Finback_Whale,8,377,1
clip_00399.wav,train400.aiff,Finback_Whale,8,399,1
clip_00426.wav,train427.aiff,Finback_Whale,8,426,1
clip_00476.wav,train477.aiff,Finback_Whale,8,476,1
clip_00491.wav,train492.aiff,Finback_Whale,8,491,1
clip_00514.wav,train515.aiff,Finback_Whale,8,514,0
clip_00545.wav,train546.aiff,Finback_Whale,8,545,1
clip_00577.wav,train578.aiff,Finback_Whale,8,577,1
clip_00660.wav,train661.aiff,Finback_Whale,8,660,1
clip_00670.wav,train671.aiff,Finback_Whale,8,670,1
clip_00684.wav,train685.aiff,Finback_Whale,8,684,0
clip_00722.wav,train723.aiff,Finback_Whale,8,722,0
clip_00734.wav,train735.aiff,Finback_Whale,8,734,0
clip_00752.wav,train753.aiff,Finback_Whale,8,752,1
clip_00900.wav,train901.aiff,Finback_Whale,8,900,0
clip_00916.wav,train917.aiff,Finback_Whale,8,916,0
clip_00928.wav,train929.aiff,Finback_Whale,8,928,0
clip_00978.wav,train979.aiff,Finback_Whale,8,978,1
clip_00989.wav,train990.aiff,Finback_Whale,8,989,1
clip_00996.wav,train997.aiff,Finback_Whale,8,996,1
clip_01008.wav,train1009.aiff,Finback_Whale,8,1008,0
clip_01098.wav,train1099.aiff,Finback_Whale,8,1098,1
clip_01136.wav,train1137.aiff,Finback_Whale,8,1136,1
clip_01137.wav,train1138.aiff,Finback_Whale,8,1137,1
clip_01161.wav,train1162.aiff,Finback_Whale,8,1161,1
clip_01241.wav,train1242.aiff,Finback_Whale,8,1241,1
clip_01295.wav,train1296.aiff,Finback_Whale,8,1295,1
clip_01355.wav,train1356.aiff,Finback_Whale,8,1355,1
