file,train_file,species,label_id,clip_idx,has_sound
clip_00052.wav,train53.aiff,Rough-Toothed_Dolphin,22,52,0
clip_00159.wav,train160.aiff,Rough-Toothed_Dolphin,22,159,0
clip_00201.wav,train202.aiff,Rough-Toothed_Dolphin,22,201,0
clip_00241.wav,train242.aiff,Rough-Toothed_Dolphin,22,241,0
clip_00242.wav,train243.aiff,Rough-Toothed_Dolphin,22,242,0
clip_00254.wav,train255.aiff,Rough-Toothed_Dolphin,22,254,0
clip_00277.wav,train278.aiff,Rough-Toothed_Dolphin,22,277,0
clip_00328.wav,train329.aiff,Rough-Toothed_Dolphin,22,328,0
clip_00344.wav,train345.aiff,Rough-Toothed_Dolphin,22,344,0
clip_00372.wav,train373.aiff,Rough-Toothed_Dolphin,22,372,1
clip_00378.wav,train379.aiff,Rough-Toothed_Dolphin,22,378,1
clip_00406.wav,train407.aiff,Rough-Toothed_Dolphin,22,406,0
clip_00459.wav,train460.aiff,Rough-Toothed_Dolphin,22,459,0
clip_00517.wav,train518.aiff,Rough-Toothed_Dolphin,22,517,0
clip_00561.wav,train562.aiff,Rough-Toothed_Dolphin,22,561,0
clip_00569.wav,train570.aiff,Rough-Toothed_Dolphin,22,569,0
clip_00576.wav,train577.aiff,Rough-Toothed_Dolphin,22,576,0
clip_00633.wav,train634.aiff,Rough-Toothed_Dolphin,22,633,0
clip_00685.wav,train686.aiff,Rough-Toothed_Dolphin,22,685,0
clip_00733.wav,train734.aiff,Rough-Toothed_Dolphin,22,733,1
clip_00766.wav,train767.aiff,Rough-Toothed_Dolphin,22,766,0
clip_00844.wav,train845.aiff,Rough-Toothed_Dolphin,22,844,0
clip_00850.wav,train851.aiff,Rough-Toothed_Dolphin,22,850,0
clip_00877.wav,train878.aiff,Rough-Toothed_Dolphin,22,877,0
clip_00947.wav,train948.aiff,Rough-Toothed_Dolphin,22,947,0
clip_00980.wav,train981.aiff,Rough-Toothed_Dolphin,22,980,1
clip_00988.wav,train989.aiff,Rough-Toothed_Dolphin,22,988,0
clip_01078.wav,train1079.aiff,Rough-Toothed_Dolphin,22,1078,1
clip_01120.wav,train1121.aiff,Rough-Toothed_Dolphin,22,1120,0
clip_01121.wav,train1122.aiff,Rough-Toothed_Dolphin,22,1121,1
clip_01146.wav,train1147.aiff,Rough-Toothed_Dolphin,22,1146,0
clip_01174.wav,train1175.aiff,Rough-Toothed_Dolphin,22,1174,0
clip_01197.wav,train1198.aiff,Rough-Toothed_Dolphin,22,1197,0
clip_01236.wav,train1237.aiff,Rough-Toothed_Dolphin,22,1236,0
clip_01253.wav,train1254.aiff,Rough-Toothed_Dolphin,22,1253,0
clip_01261.wav,train1262.aiff,Rough-Toothed_Dolphin,22,1261,0
clip_01272.wav,train1273.aiff,Rough-Toothed_Dolphin,22,1272,0
clip_01313.wav,train1314.aiff,Rough-Toothed_Dolphin,22,1313,0
clip_01315.wav,train1316.aiff,Rough-Toothed_Dolphin,22,1315,0
clip_01323.wav,train1324.aiff,Rough-Toothed_Dolphin,22,1323,0
