file,train_file,species,label_id,clip_idx,has_sound
clip_00001.wav,train2.aiff,Bearded_Seal,1,1,0
clip_00069.wav,train70.aiff,Bearded_Seal,1,69,0
clip_00077.wav,train78.aiff,Bearded_Seal,1,77,1
clip_00088.wav,train89.aiff,Bearded_Seal,1,88,0
clip_00109.wav,train110.aiff,Bearded_Seal,1,109,0
clip_00126.wav,train127.aiff,Bearded_Seal,1,126,0
clip_00179.wav,train180.aiff,Bearded_Seal,1,179,1
clip_00251.wav,train252.aiff,Bearded_Seal,1,251,0
clip_00252.wav,train253.aiff,Bearded_Seal,1,252,0
clip_00305.wav,train306.aiff,Bearded_Seal,1,305,0
clip_00462.wav,train463.aiff,Bearded_Seal,1,462,0
clip_00646.wav,train647.aiff,Bearded_Seal,1,646,0
clip_00671.wav,train672.aiff,Bearded_Seal,1,671,0
clip_00673.wav,train674.aiff,Bearded_Seal,1,673,0
clip_00701.wav,train702.aiff,Bearded_Seal,1,701,0
clip_00724.wav,train725.aiff,Bearded_Seal,1,724,0
clip_00728.wav,train729.aiff,Bearded_Seal,1,728,0
clip_00730.wav,train731.aiff,Bearded_Seal,1,730,0
clip_00793.wav,train794.aiff,Bearded_Seal,1,793,0
clip_00869.wav,train870.aiff,Bearded_Seal,1,869,0
clip_00889.wav,train890.aiff,Bearded_Seal,1,889,0
clip_00906.wav,train907.aiff,Bearded_Seal,1,906,0
clip_00950.wav,train951.aiff,Bearded_Seal,1,950,0
clip_00953.wav,train954.aiff,Bearded_Seal,1,953,0
clip_01050.wav,train1051.aiff,Bearded_Seal,1,1050,1
clip_01122.wav,train1123.aiff,Bearded_Seal,1,1122,0
clip_01225.wav,train1226.aiff,Bearded_Seal,1,1225,1
clip_01321.wav,train1322.aiff,Bearded_Seal,1,1321,0
clip_01335.wav,train1336.aiff,Bearded_Seal,1,1335,0
clip_01354.wav,train1355.aiff,Bearded_Seal,1,1354,0
